tweet_id,text,author,created_at,favorite_count,retweet_count,language
2079799988415332403,"Watch this video.

The police repeatedly announced, ""Please do not throw stones, or we will be forced to carry out a lathi charge.""

Even after those warnings, the CJP protesters kept throwing stones and brandishing swords. Yet this biased media guy still claims that the police https://t.co/O9Pjzw2Zmu",AMIT_GUJJU,Wed Jul 22 05:25:32 +0000 2026,3617,1449,en
2080950731637662105,"Cockroaches protest will not end.

Mark this.

- Delhi Police personnel were attacked.

- RAF units faced the public ire

Just for this !!

DAY 1 pe hi krdete.",IndianSinghh,Sat Jul 25 09:38:11 +0000 2026,1216,177,en
2079072102691565811,"Some segments from media have mentioned sporadic use of violence/detentions at Jantar Mantar by Delhi Police.
It is informed that  no such incident has taken place and protest is being handled professionally. All are requested not to fall pray to any rumour/ misgivings, and, to",DelhiPolice,Mon Jul 20 05:13:11 +0000 2026,17712,3421,en
2081020894651281804,"Now that the protests at Jantar Mantar are over, they leave behind questions that deserve serious reflection.

What began in the name of students ended up revealing something far more troubling. Videos that circulated from the protest appeared to show slogans calling for the",amitmalviya,Sat Jul 25 14:16:59 +0000 2026,188,67,en
2079203461208608859,"Kangana Ranaut on CJP protest, she cooked herself this time 😭 https://t.co/DWx81rGOdr",bekhayalime,Mon Jul 20 13:55:09 +0000 2026,9096,596,en
2079871425947787498,CJP protesters are threatening to rape this girl just because she opposed the illegal protest. https://t.co/4I6KqDtAki,SpiderAlert24,Wed Jul 22 10:09:24 +0000 2026,6733,2077,en
2080988748343595450,"VIDEO | Delhi: After talks between the CJP delegation and the government, during a joint press conference, Union Minister JP Nadda (@JPNadda) says, ""The second point concerns compensation. On the issue of compensation, the government stated its position in very clear terms. We https://t.co/02YSWOY9lq",PTI_News,Sat Jul 25 12:09:15 +0000 2026,369,45,en
2079403156010873311,"Listen to this video which explains the chain of hands of the NEET paper leak , stems from Maharashtra .. price &amp; money earned 5 lac , 10 lac , 15 lac - could be even more. Do the students know this ? Ever seen any of these names in the CJP protest ? 
CBI have arrested them 2 https://t.co/7SK5we0S59",ShrivastavAni,Tue Jul 21 03:08:40 +0000 2026,3475,1352,en
2080986932570681590,"BREAKING | CJP Confirms All Three Demands Met

CJP Agrees To Withdraw Protest",TimesNow,Sat Jul 25 12:02:02 +0000 2026,772,28,en
2080633761671348536,"Bareilly: Mohit Bhardwaj, an assistant professor at a degree college, joined CJP protest at Jantar Mantar shouting slogans. 

When he arrived at the college the next day, he was dismissed from his job 💀",FrontalForce,Fri Jul 24 12:38:39 +0000 2026,10166,1604,en
2080866959013658722,"The CJP protest is the first time the Indian public got to witness what modern Gen Z girls in India are like.

Good luck having a happy married life with them.

The way they talk, abuse others, and behave. You can't expect a better future from them.",venom1s,Sat Jul 25 04:05:18 +0000 2026,3082,461,en
2079854160858820864,"I am disturbed because every protest in India seems to have the same script.

1. Abuse Lord Ram.

2. Abuse Bharat Mata.

3. Abuse PM Modi.

4. Abuse PM Modi’s late mother.

5. Abuse Brahmins.

6. Abuse Hindutva.

No discussion.

No solutions.

Only slogans, abuse, and chaos.

The",DanishKaneria61,Wed Jul 22 09:00:48 +0000 2026,35964,9789,en
2079281093090705727,"YouTuber Samdish Bhatia was also present at the CJP protest and the Sansad march today.

He was standing among the protesters when the police moved in, and he appeared to be hit with a couple of lathi blows on his backside.

He's usually seen laughing and joking, but after those https://t.co/cG5Fre61Wh",AMIT_GUJJU,Mon Jul 20 19:03:38 +0000 2026,25913,4245,en
2080957194120609920,#WATCH | Delhi: CJP delegation leaves from Jantar Mantar for the Constitution Club of India for the third round of talks with the government. https://t.co/DLLkkAQYHj,ANI,Sat Jul 25 10:03:52 +0000 2026,1235,58,en
2079547447324656027,"Also very interesting: the same Delhi Police that was not allowing CJP to move even 100 metres towards Parliament, allowed Rahul Gandhi to reach right outside PM Residence! 

Do we need any more evidence that Congress-BJP is one unit? 

#BJPCongressEkHain",AtishiAAP,Tue Jul 21 12:42:02 +0000 2026,3140,749,en
2080990857642365006,"CJP withdraw their protest in Jantar Mantar 

Official announcement done by mitha Sourav Das 👍",bong_politics,Sat Jul 25 12:17:38 +0000 2026,341,24,en
2079983438531269101,"Video shows Abhijeet Dipke standing on top of a police vehicle at the CJP protest.

The policeman requests him to get down. He refuses and asks the policeman to show registry.

The crowd moves forward to lynch the police....

This is how at every step, he provoked the crowd to https://t.co/RmIvsvkRkd",PoornimaNimo,Wed Jul 22 17:34:30 +0000 2026,1843,969,en
2080295635597893901,"Hello, @DelhiPolice this woman at the CJP protest is threatening to turn Delhi into Nepal. 

She looks suspicious. Please investigate her links. https://t.co/X4re3USenC",erbmjha,Thu Jul 23 14:15:04 +0000 2026,14045,7010,en
2079226219812548789,"THE WIND IS CHANGING ⏳️

We trusted PM Modi for too long, not anymore.

Modi ji has too much ego. 😵

— A student during CJP protest 👇 https://t.co/lvmUBrSlZY",Priyaa_Purohit,Mon Jul 20 15:25:35 +0000 2026,23564,6427,en
2080289320439816580,Retired Major reacted on Army videos on CJP protest - https://t.co/dpnQKld1AR,Extreo_,Thu Jul 23 13:49:58 +0000 2026,2585,619,en
2079220281961509206,"They said BJP will never won in Delhi
They said BJP will never come in Maharastra
They said BJP won’t dominate in Assam anymore
They said BJP will never won in West Bengal

And now they think that a small protest will make the public turn against Modi ji &amp; BJP🤣 https://t.co/mYWuV6lN9t",ExposeDhonifan,Mon Jul 20 15:01:59 +0000 2026,4646,450,en
2079155032885469265,Main reason of CJP protest🧐 https://t.co/mTAWWZxaOk,TGACGR,Mon Jul 20 10:42:43 +0000 2026,7245,1081,en
2081007603463995674,"New Delhi: The CJP protest has come to an end as the central government has fulfilled 3 out of 2 demands of the CJP: resignation of Dharmendra Pradhan and withdrawal of all the FIRs filed against the protesters, whereas the third demand regarding compensation of Rs 1 Cr is still https://t.co/4MsoaqdrpY",DynamiteNews_,Sat Jul 25 13:24:10 +0000 2026,0,0,en
2079964696439042207,"If you still think these are students, then you're the biggest fool in the world.

The CJP protest has been completely hijacked now. https://t.co/dwG4VLe5QJ",AMIT_GUJJU,Wed Jul 22 16:20:02 +0000 2026,4121,1733,en
2080116242191728993,"Appearing before the Delhi High Court in the plea challenging the alleged police brutalities during the recent student protest over examination paper leaks, Senior Advocate Gopal Sankaranarayanan argued that judicial intervention was imperative to uphold the rule of law. He https://t.co/i99Zg72EoO",voicesindians,Thu Jul 23 02:22:13 +0000 2026,6261,1922,en
2080194534190039501,"A Sikh brother has totally exposed the real face of CJP protest

•⁠  ⁠the protest is no more about interests of students 
•⁠  ⁠⁠everyone is baking their own rotis 
•⁠  ⁠⁠not even 20% are students in the CJP protest

Slowly everyone will understand the real motive of https://t.co/4tZuSX2km2",PoliticalKida,Thu Jul 23 07:33:19 +0000 2026,4891,2100,en
2078298459149385753,"ASHUTOSH RANKA TAKES THE BAIT AND BREAKS IT 🔥

REPORTER: Why only Sonam Wangchuk fasting? Why not CJP too?

RANKA 🎯: Ridiculous question. Abhijeet, Saurav and I wanted to fast too. Sonam sir stopped us: “Then who will run the protest?” Media, stage, security, mobilisation. https://t.co/rA4xwhubqi",sharma_views,Sat Jul 18 01:59:00 +0000 2026,12059,2153,en
2064242271579525380,"A remark made by a participant at the recent Cockroach Janta Party (CJP) protest in Delhi has triggered widespread outrage online. 

In a viral video, a man identifying himself as a Delhi High Court lawyer was asked whether he would object if India were broken into seven pieces. https://t.co/IQims1egri",BS_Prasad,Tue Jun 09 07:04:43 +0000 2026,450,185,en
2079599588730929472,Democracy in India is happening right now! The Leader of India’s Opposition is being dragged by Narendra Modi’s cops away from a peaceful sit-in protest. Delhi is under siege by Modi’s police. https://t.co/3Zvrb1xsi3,MahuaMoitra,Tue Jul 21 16:09:13 +0000 2026,12465,3061,en
2080894132650905607,"Now even the people making content for CJP are saying this protest has become completely unserious.

They demand resignations while dancing and making obscene gestures.

Every night, all this drama happens at Jantar Mantar with everyone completely drunk. https://t.co/k0mS24Mthy",AMIT_GUJJU,Sat Jul 25 05:53:17 +0000 2026,463,178,en
2080998490004705487,"Did PM Modi and HM Amit Shah lose to the CJP?

My answer is no.

The BJP only takes a step back when it needs to move 10 steps forward. The Cockroach Janata Party was completely hijacked, gradually infiltrated by extremist organizations, leftist ideology, and the Deep State. They https://t.co/Dcfvt90bRi",HCP_2026,Sat Jul 25 12:47:57 +0000 2026,133,31,en
2079508594375245937,"I created a fresh account today to check if all these hues and cries over meta deliberately promoting cjp protest and anarchist agenda against india is true or not.

And just look at this bruh, they started flooding my feed with all the emotionally appealing videos of their https://t.co/oVWY6Jsgvw",AgniVesa_07,Tue Jul 21 10:07:38 +0000 2026,3297,708,en
2080584917629784479,"Ayesha Khan said that she had her period while shooting an item dance for the Dhurandhar movie.

Now she has said that she had her period during the CJP protest too.

People are criticizing her and asking - Why does she always have her period? Is she using it to play the victim https://t.co/Il0hnHUVlk",venom1s,Fri Jul 24 09:24:34 +0000 2026,2640,372,en
2080990361351237637,"CJP calls off protest with immediate effect, says demands have been met by the Government. https://t.co/FSBzTuGuJh",WarMonitorINTL,Sat Jul 25 12:15:39 +0000 2026,454,26,en
2078310759638110362,"Delhi Police remove Sonam Wangchuk from Jantar Mantar protest forcefully!!

This is shameful, instead of Removing Dharmendra Pradhan they removed Sonam !!

What a coward Govt https://t.co/gIk7jRava7",Nher_who,Sat Jul 18 02:47:52 +0000 2026,7575,1774,en
2079837136237600915,"CJP Protest: Arnab Exposes Abhijeet Dipke's Deep State Riots At Jantar Mantar | Delhi

Tune in to LIVE TV for all the fastest #BREAKING alerts - https://t.co/sd02M7w7Fp

#CJP #CJPProtest #JantarMantar https://t.co/n9uQC9FpmD",republic,Wed Jul 22 07:53:09 +0000 2026,4544,1696,en
2079988283770282009,"A delivery boy shares shocking details of the crowd present at the CJP protest, at Jantar Mantar.

He states that he delivered at least 10 food orders in a single day, to cockroaches supporting the CJP. Each and everyone was ordered and funded from a foreign country like Germany, https://t.co/hwS5eNn7At",PoornimaNimo,Wed Jul 22 17:53:45 +0000 2026,5685,2808,en
2080477567879094642,"🚨 CRACKDOWN BEGINS!

Instagram flooded with videos: Police visiting homes of CJP protest GOONS who turned violent. 

Cops at your doorstep, neighbors watching the drama 
— ‘Beta, kya kar diya?’ 

Fingerprints taken, lectures on ‘don’t ruin your bloodline for 2 minutes of fun.’",Indian_Analyzer,Fri Jul 24 02:18:00 +0000 2026,5227,1409,en
2080299188030689417,"A genuine question for you

After the Delhi protest, will you still vote for BJP and Modi ji in 2029? https://t.co/wbcAo3NCDs",OM_Hindi,Thu Jul 23 14:29:11 +0000 2026,5322,384,en
2080231336451907782,Court hearing of cjp protest against police action… https://t.co/R2ZzNl1jBE,Extreo_,Thu Jul 23 09:59:34 +0000 2026,5974,1123,en
2080162144793018638,"This student alleges that Delhi Police brutally beat him on the first day of the protest.

So he came back the next day wearing his full cricket kit.

Gen Z really has a solution for everything. I hope the future of this country is bright. 😭 https://t.co/rEoNuBM3Yf",TyrantOppressor,Thu Jul 23 05:24:37 +0000 2026,5216,894,en
2079041445831565817,"If you're not questioning the Government, then you are the biggest Anti-National — A lady at the CJP protest in Jantar Mantar. https://t.co/wQkpmf1z60",Priyaa_Purohit,Mon Jul 20 03:11:22 +0000 2026,5920,1420,en
2079819643808809179,"To every journalist who was stopped from reporting objectively from #CJP Protest at Jantar Mantar: Stay fearless.
The loudest advocates of “freedom of expression” often seem least comfortable with objective reporting. https://t.co/xpbprIUg2d",sudhirchaudhary,Wed Jul 22 06:43:38 +0000 2026,4405,889,en
2080995751111573597,"JP Nadda meets the CJP delegation in Delhi, discussing FIRs, compensation and other demands raised during the protest

#JPNadda #CJP #Delhi #ProtestUpdate #GovernmentTalks #StudentIssues #NewsUpdate https://t.co/KXyxPk10Gm",NewsMobileIndia,Sat Jul 25 12:37:04 +0000 2026,1,3,en
2079991580807860473,CJP protest has been hijacked ....total lawlessness! https://t.co/iZmS2u7qD7,MeghUpdates,Wed Jul 22 18:06:51 +0000 2026,6349,1660,en
2079902548454998526,"American terrorist Gurpatwant Singh Pannun claims that he had a zoom meeting with cockroach Janata party leaders.

""SFJ will provide nearly ₹10 crore to CJP to help break India into smaller pieces.""

He further said that the fall of Delhi and Modi is invitable.

He said that the https://t.co/R0DIIEhJiP",MeghUpdates,Wed Jul 22 12:13:04 +0000 2026,4675,2601,en
2080945666101264569,"News Nation पर CJP पर  Abhijeet Dipke Exclusive | Jantar Mantar | CJP Protest | Delhi | Dharmendra Pradhan

#NEETExamProtest #DharmendraPradhan #NewsNation https://t.co/jhTMJ2Z6bm",NewsNationTV,Sat Jul 25 09:18:03 +0000 2026,1,1,en
2080174799368679934,"REMEMBER this person from CJP protesters in Delhi? 

“Do not abuse Modi.
Do not use bad words against Modi.
Sikhs will not tolerate bad words against Modi.
Say Bharat Mata Ki Jai.
Fight for education, but do not use bad words against Modi.” https://t.co/1J4DtU3j0V",ParamjeetBerwal,Thu Jul 23 06:14:54 +0000 2026,4887,925,en
2080653478251368773,"Either he resigns, or they will have to arrest me, for which I am prepared: @abhijeet_dipke, CJP Founder

#NEETPaperLeakCase #StudentProtest #Education #Delhi #JantarMantar #TTP #IndiaTodayExclusive | @PreetiChoudhry https://t.co/H30UBG5tEf",IndiaToday,Fri Jul 24 13:57:00 +0000 2026,3304,381,en
2081001326146990204,"Thank You ALL🙏🙏
https://t.co/6Fd7Z0D9c4
#NEET #StudentRights #RightToProtest #PeacefulProtest #HumanRights #AbhijeetDipke #CockroachJanataParty #JantarMantar #CJP #Delhi #DelhiPolice #SonamWangchuk #Police #Protest #CivilRights #HumanRights #FreedomOfExpression #Democracy",AimPoojaind,Sat Jul 25 12:59:13 +0000 2026,0,0,en
2079755216258580495,"“DCP - @abhijeet_dipke” Interaction 

Police ignored basics of peaceful protest management. When u Isolate leadership of protestors, the crowd becomes directionless. 

Then Internet was shutdown and protestors stopped getting any information from organisers. This added to chaos. https://t.co/sLYj17rQEL",Saurabh_MLAgk,Wed Jul 22 02:27:38 +0000 2026,3662,1434,en
2079179531072778441,A truck full of stones was on standby at Jantar Mantar protest site. Now reports coming in that CJP protestors pelted stones and injυred Delhi Police personnel. Abhijeet Dipke and CJP want to incite riσts in the name of student rights. https://t.co/F9beKAg6To,Alpakanya,Mon Jul 20 12:20:04 +0000 2026,6679,2507,en
2079815540017942653,"Delhi Police &amp; Child Welfare Committee must ACT NOW.

Woman publicly drags her two children into a CJP protest, screams “I’ve brought my kids — kill them too!” &amp; uses them as human shields against cops.

https://t.co/xGBRh4WAH7",MeghUpdates,Wed Jul 22 06:27:20 +0000 2026,5159,1169,en
2080531425431052331,"Baddies going to the CJP protest.

(They don't care about exams or paper leaks. They're going to make reels, do GRWM, gain followers, and have fun.)

(They also use vile language to abuse our Prime Minister.) https://t.co/4DdPgUTyEB",venom1s,Fri Jul 24 05:52:00 +0000 2026,5634,529,en
2079070436353315144,Innocent students after hearing Aazadi and radical islamic chants at the CJP protest :  https://t.co/7bXoFmXwO9,ImHydro45,Mon Jul 20 05:06:33 +0000 2026,17154,1744,en
2080988463793684877,"Man who attacked a journalist at Kolkata CJP protest has been identified as Laraib Sheikh, an Instagram content creator.

In a viral video, he was seen using abusive language and assaulting the journalist.

https://t.co/Sh5L7WMatY",OpIndia_com,Sat Jul 25 12:08:07 +0000 2026,355,181,en
2079963647158411772,#BREAKING: Several cops injured in fresh violence near Jantar Mantar protest site in New Delhi. Mob snatched baton sticks of cops and RAF and attacked police personnel. Situation not fully under control yet. https://t.co/V2jbF14ogF,AdityaRajKaul,Wed Jul 22 16:15:51 +0000 2026,11788,3177,en
2080687706284396851,"""Jo ghar mein ghusa hua hai, woh mard nahi ho sakta aurat hai""- CJP protester

This kind of mindset cannot be of a Gen Z student. This protest have been compromised. https://t.co/Z5tCnRokLh",Viglnthindutva,Fri Jul 24 16:13:01 +0000 2026,3093,709,en
2079442277190230100,"Vijata Dahiya

""why should I join CJP protest, People didn't elect me, I am not accountable for anything""

He is also calling all the students stupid and shamelessly boasting about eating burgers while students were being lathicharged

This is what Shamelessness looks like https://t.co/LdXIzIYYaK",Nher_who,Tue Jul 21 05:44:07 +0000 2026,3321,458,en
2080342506873720970,Go to the CJP Protest ONLY IF You Have STRONG BALLS 😂😂 https://t.co/7hmBOntkkJ,rose_k01,Thu Jul 23 17:21:19 +0000 2026,3855,740,en
2078349519562150243,"🚨 Biggest fraud caught red-handed:

He was roaming at the CJP protest becoming fake priest and eating with a Muslim from the same plate and defaming Hinduism.

Now some Hindu kings caught him and asked him to recite the Gayatri Mantra, but he was unable to answer it and simply https://t.co/mydCL4cz88",Tejashyy,Sat Jul 18 05:21:53 +0000 2026,19920,6856,en
2079635051248243135,"Shocking!

The Congress’s false narrative is beginning to unravel.

Videos have now surfaced showing Congress MPs from Kerala, who were detained by the Delhi Police during the protest march towards Prime Minister Narendra Modi’s residence, attacking police personnel from inside https://t.co/XonJxa7xIY",amitmalviya,Tue Jul 21 18:30:08 +0000 2026,5935,2890,en
2080987331646136791,"🚨 BIGGEST BREAKING

CJP has announced to END the Jantar Mantar agitation after Govt assurances.

Finally, Delhi will breathe free... https://t.co/lwtWvoOjvI",Indian_Analyzer,Sat Jul 25 12:03:37 +0000 2026,654,86,en
2078753436263395625,"When international media (Sky news Australia) is covering the CJP protest, who needs validation of Godi Media.

Boycott Godi Media ✅️ https://t.co/sA3lO28SQc",Priyaa_Purohit,Sun Jul 19 08:06:55 +0000 2026,34012,8637,en
2080363489512886679,"Very proud of us young people! Human chains to prevent conflict.

All those creating violence are not CJP supporters. They are RSS-BJP goons sent to infiltrate the protest and derail it. Beware.",SauravDassss,Thu Jul 23 18:44:41 +0000 2026,5412,1164,en
2080313518969307494,"Passports will be cancelled for all who were involved in Hooliganism at CJP protest.

Great step by government 😂🔥 https://t.co/8Qze11SG8z",Warlock_mohit,Thu Jul 23 15:26:07 +0000 2026,17312,1806,en
2079603610888135046,"“Modi Government has not seen protests of this kind in Delhi in it’s 12 years in power”

Shaheen Bagh was 100× larger than the CJP protest, and it lasted for over 100 days. https://t.co/yo8ONfrJP4",Sarcaztick,Tue Jul 21 16:25:12 +0000 2026,12330,1444,en
2079956804117934558,"Just one question from Anand Ranganathan Sir and both the hypocritical Congress and AAP were exposed on air.

This is the real truth behind their fake support for the CJP protest. Well done Sir! 👏👏 https://t.co/H0yuLO3nRd",bholination,Wed Jul 22 15:48:40 +0000 2026,2845,746,en
2078908092868358573,"Never thought that this scene will ever come true from Reel life to Real life !!😂

CJP protest in a nut shell.🔥 https://t.co/YEgwAtfPBL",PoornimaNimo,Sun Jul 19 18:21:28 +0000 2026,3648,727,en
2080561464163938760,"I have a question: if teachers face disciplinary action for hitting students in school, why is no action taken against the police officers in Delhi who beat students, or against those who issued such orders?

During the ongoing student protests in Delhi, the police have been https://t.co/tpStkZg6Qd",RajThackeray,Fri Jul 24 07:51:22 +0000 2026,9993,1958,en
2080654246375236076,"UP Police has raided Junaid’s house and taken his father and minor brother into custody. 

They are threatening Junaid to return from Delhi or else they will not release his father.

They also raided his sister’s house and arrested her father-in-law and brother-in-law.

This is https://t.co/v9Z1JcQhh0",Sarcaztick,Fri Jul 24 14:00:03 +0000 2026,1987,985,en
2080949980462985601,"Honestly, this CJP protest gave the BJP a reality check that they can't afford to be lazy and assume people will always support them. This protest will make the BJP more aware and stronger.",bholination,Sat Jul 25 09:35:12 +0000 2026,955,75,en
2079243968366490001,"Massive stone pelting by CJP Supporters 🚨

People like @ajitanjum &amp; LKFC @zoo_bear won't share videos of attack on Delhi Police https://t.co/2veRrDypAK",AnkurSingh,Mon Jul 20 16:36:07 +0000 2026,2583,1102,en
2079478986049253820,"It's a full-on celebration at the CJP protest today.

900 pizzas, 650 plates of chhole bhature, and 1,300 burgers have already been served.

In a little while, chicken lollipops from Karim's and grilled chicken from KFC are also expected to arrive. 🥳🥳 https://t.co/t9jhfvMt5i",AMIT_GUJJU,Tue Jul 21 08:09:59 +0000 2026,3641,805,en
2080206766437191728,"CJP goons attacked Nihang Sikhs, and now the Sikhs are standing in support of Delhi Police https://t.co/Wvmp8TARDZ",chixxsays,Thu Jul 23 08:21:56 +0000 2026,7171,801,en
2081025092243620102,"Cockroaches ❤️

#DharmendraPradhan #NEETExamProtest #EducationMinister #gez #genzee #dmkgenz #NEET #Modi #Delhi #Dharmendrapradhan #SonamWangchuk #CJP #CJPMovement #AbhijeetDipke #CockroachJantaParty #Protest #India #ModiGovernment #BJP #jantarmantar #junaid https://t.co/OYNZApBjbu",jaanverse,Sat Jul 25 14:33:40 +0000 2026,0,0,en
2080197769474802067,"Anna Hazare joined students protesting in Nagar &amp; turned emotional. Maintaining that it was a 'silent protest', Hazare said he would not speak to the media. Before that, he left our interview in mid-way!
#CJP #AnnaHazare @mumbaitak @IndiaToday https://t.co/95VKtg4TCC",omkarasks,Thu Jul 23 07:46:11 +0000 2026,4265,336,en
2080220599025365022,"Found her name. She is Disha from Hyderabad. 

She reached Delhi. From the airport took a rapido and directly and reached the protest site. She is there with the protesting students.

She says she is safe and absolutely fine. 

The moment she landed in Delhi, she called her https://t.co/R4FHNa8311",revathitweets,Thu Jul 23 09:16:54 +0000 2026,9532,1478,en
2079425052462948642,"I pay 40% Tax in this country, I am here because I want to help fix India's education system. 

A powerful voice from a young woman at the CJP protest. 👇 https://t.co/qb31xSOKEr",Priyaa_Purohit,Tue Jul 21 04:35:41 +0000 2026,10519,3315,en
2080125786535964829,"This American is calling Indian forces and govt fascist pigs!

What is an American doing in CJP protest in Delhi?

He is lucky he is in India and NOT in China, Iran, Pakistan or Middle East

CC: @MEAIndia  https://t.co/P0GnTqfNRh",MeghUpdates,Thu Jul 23 03:00:09 +0000 2026,4937,2576,en
2080515639148794281,"This CJP protest may be fade in history but  thing won't fade is the content 

This protest gave top notch gold content man. https://t.co/vDZgVhUBhV",ifOnlyKantala,Fri Jul 24 04:49:17 +0000 2026,6776,780,en
2079287409754390561,"🇮🇳🇦🇺 Meet Ellie Grounds - Field Reporter for ABC News (Australian Broadcasting Corporation) She's In Delhi Covering the CJP Jantar Mantar Protests 

Notably she was also covering the Bangladesh Protests which overthrew Sheikh Hasina https://t.co/D7G4riwB25",nidhisj2001,Mon Jul 20 19:28:44 +0000 2026,3907,1522,en
2080309101314310394,"We're receiving multiple reports of students being randomly picked up from the streets while heading to or returning from Jantar Mantar and being detained.

We urge Delhi Police to stop these arbitrary detentions and the harassment of young students. Joining peaceful protest",CJP_for_India,Thu Jul 23 15:08:34 +0000 2026,8225,1917,en
2080854879548195106,"Neha Bora of AISA represents the GenZ student protest far better than Dipke, Ranka and Das.

She is genuine, sincere, articulate and does not have any ulterior agenda like Sonam Wangchuk or CJP leaders.

She should be the GenZ representative in all talks. https://t.co/Ble9vUZw7C",DelhiIsNotFar,Sat Jul 25 03:17:18 +0000 2026,2569,552,en
2079812038725906812,"Arvind Kejriwal's daughter and son,

Sanjay Singh's daughter participated in CJP Protest on Julu 20th

Manish Sisodia's son participated in Protest in Canada https://t.co/0b5En9cNkT",sphavisha,Wed Jul 22 06:13:25 +0000 2026,7885,1356,en
2080847147176792156,"Jantar Mantar welcoming Delhi police.
The slogans are for  Delhi police by protestors. 🫡
The country which was silent for many years GenZ gave them the voice 🙏
#cjp #jantarmantar #police https://t.co/rxXit4ystb",ultrapromax100,Sat Jul 25 02:46:34 +0000 2026,2159,297,en
2079135288723656890,"Arunachal Pradesh students who were unable to come to Jantar Mantar Delhi are protesting in solidarity with Sonam Wangchuk and CJP at Itanagar, Arunachal Pradesh.

#cjpprotest https://t.co/easJskq7A4",anonpxy,Mon Jul 20 09:24:15 +0000 2026,12862,2708,en
2080975649670668707,"CJP founder Abhijeet Dipke hailed Dharmendra Pradhan’s resignation as a major victory for students and youth across India. Speaking at Jantar Mantar, Dipke said, “We have done it,” while asserting that the movement would continue until its remaining demands, including https://t.co/M9mgEB1azG",the_hindu,Sat Jul 25 11:17:12 +0000 2026,1103,98,en
2079208106991690110,"Arrest Abhijit Dipke and all CJP Spokesperson for Violent Protest in Delhi

They are Responsible 

RT if you agree!",JaipurDialogues,Mon Jul 20 14:13:37 +0000 2026,19010,7250,en
2078516035234435126,"Zeba Ali, Cockroach at CJP protest : If Dharmendra Pradhan does not set the paper of NEET and other exams, what is the use of this Education Minister????
He should himself set the paper.
After Modi has come, he has instigated riots, terrorists attacks and given rise to violence https://t.co/AwYPfoB6Wz",PoornimaNimo,Sat Jul 18 16:23:34 +0000 2026,2202,769,en
2069082803619446980,"CJP protest Delhi, Day one : 400 protestors.

CJP protest Delhi, Day two : 200 protestors.

CJP protest Delhi, Day three : 50 protestors.

After day fifth only five people will be left at the protest site.

1. Abhijeet Dipke 
2. Noodle seller
3. Mike operator 
4. One policeman
5.",PoornimaNimo,Mon Jun 22 15:39:16 +0000 2026,886,230,en
2080916914340286923,Two north Indian students at Manipal CJP protest started harrasing older officers on duty. Now tell me again is this okay? https://t.co/aLJ7PJ2PVd,Sharanyashettyy,Sat Jul 25 07:23:48 +0000 2026,485,116,en
2079591176232218918,"What CJP protest ? Kaun hai yeh CJP ? This was started as student protest for education. To protect education system. 370 wapas lana, umar khaleed, Ram- Sita, etc etc… yeh kaisa education protest hai ? Dont make yourselves fools, kyunki aise lomdi aur bhediye tumhe khana banakar",Devoleena_23,Tue Jul 21 15:35:48 +0000 2026,4142,729,en
2081000713308766639,"At joint presser, 'CJP' leaders call off Jantar Mantar protest, tell protesters to go home peacefully, say their demands have been met.https://t.co/fZLSVuLlWa",KanchanGupta,Sat Jul 25 12:56:47 +0000 2026,152,39,en
2080937673603317931,"#WATCH | Delhi: Latest visuals from Jantar Mantar, where CJP (Cockroach Janta Party) continues its protest. https://t.co/9J7qLwF3pz",ANI,Sat Jul 25 08:46:17 +0000 2026,958,79,en
2080938457858474109,"VIDEO | Jantar Mantar Protest: ""Food and water being stopped', says CJP spokesperson Saurav Das in heated argument with Delhi Police.

#JantarMantarProtest #CJP

(Full video available on PTI Videos - https://t.co/n147TvrpG7) https://t.co/JDrzIUjhdO",PTI_News,Sat Jul 25 08:49:24 +0000 2026,1809,382,en
2080648036838211892,"The same Delhi police who brutally beat the students 

Are now having food distributed at the  protest site

Peak Shamelessness! https://t.co/MNJn9umwQz",Nher_who,Fri Jul 24 13:35:23 +0000 2026,7276,1629,en
2080992565676093619,"CJP ends protest after government accepts demands 🛑

NEW DELHI — According to CJP spokesperson, the government has accepted the demands to withdraw cases against protesters and provide compensation.

The protest has now been ended, and students have been asked to go home.
The",thesignalwire,Sat Jul 25 12:24:25 +0000 2026,0,0,en
2079437208294174961,"Several social media posts have claimed that a girl died on spot during the protests in Delhi

#PIBFactCheck

❌ This claim is #FAKE 

✅ No protest related death has occurred in Delhi 

📢 Stay alert, and report suspicious content to @PIBFactCheck

📲 WhatsApp: +91 8799711259 https://t.co/BwiWu0EFgW",PIBFactCheck,Tue Jul 21 05:23:59 +0000 2026,3554,980,en
2078457011508031757,"Yogendra Yadav joins CJP protest -

"" PM Modi should resign""

It must be done to save the future of youths. https://t.co/wOklml9xe3",CJP_for_India,Sat Jul 18 12:29:02 +0000 2026,10163,2356,en
2079970846127599696,"A Delhi Police officer was attacked by a crowd of 200–300 people at Jantar Mantar.

For the last two days, attacks like this have continued. These CJP protesters are the ones creating chaos and disturbing the law and order situation.

Shame on Abhijeet Dipke 🤬 https://t.co/u71Z9pz8NW",AMIT_GUJJU,Wed Jul 22 16:44:28 +0000 2026,6334,2046,en
2079538515529105807,"This is amazing! 

CJP and Sonam Wangchuk: One month protest at Jantar Mantar. Modi govt refuses to talk to them

Rahul Gandhi: Allowed to protest outside PM residence. In one hour Modi Govt starts dialogue 

Wah! Kya jugalbandi hai!",AtishiAAP,Tue Jul 21 12:06:32 +0000 2026,2261,560,en
